PROV774;Darknut Valley;Darknut Valley;Darknut Valley;;;;;;;;;x
PROV775;Jackal Desert;Jackal Desert;Jackal Desert;;;;;;;;;x
PROV776;Legion Gates;Legion Gates;Legion Gates;;;;;;;;;x
PROV777;Bastion Caverns;Bastion Caverns;Bastion Caverns;;;;;;;;;x
PROV778;Moridunon;Moridunon;Moridunon;;;;;;;;;x
PROV779;Aeron;Aeron;Aeron;;;;;;;;;x
PROV780;Cymclut;Cymclut;Cymclut;;;;;;;;;x
PROV781;Drywdrui;Drywdrui;Drywdrui;;;;;;;;;x
PROV782;Cenabon;Cenabon;Cenabon;;;;;;;;;x
PROV783;Ogmionos;Ogmionos;Ogmionos;;;;;;;;;x
PROV784;Pryniach;Pryniach;Pryniach;;;;;;;;;x
PROV785;Guotoddin;Guotoddin;Guotoddin;;;;;;;;;x
PROV786;Gogledd;Gogledd;Gogledd;;;;;;;;;x
PROV787;Rhegeit;Rhegeit;Rhegeit;;;;;;;;;x
PROV788;Gwrtheyrn;Gwrtheyrn;Gwrtheyrn;;;;;;;;;x
PROV789;Morgania;Morgania;Morgania;;;;;;;;;x
PROV790;Guidgen;Guidgen;Guidgen;;;;;;;;;x
PROV791;Myrddin;Myrddin;Myrddin;;;;;;;;;x
PROV792;Cambion;Cambion;Cambion;;;;;;;;;x
PROV793;Taliesium;Taliesium;Taliesium;;;;;;;;;x
PROV794;Calatia;Calatia;Calatia;;;;;;;;;x
PROV795;Encyra;Encyra;Encyra;;;;;;;;;x
PROV796;Thyrgia;Thyrgia;Thyrgia;;;;;;;;;x
PROV797;Bisidia;Bisidia;Bisidia;;;;;;;;;x
PROV798;Xamos;Xamos;Xamos;;;;;;;;;x
PROV799;Resbos;Resbos;Resbos;;;;;;;;;x
PROV800;Ghios;Ghios;Ghios;;;;;;;;;x
PROV801;Tysia;Tysia;Tysia;;;;;;;;;x
PROV802;Karia;Karia;Karia;;;;;;;;;x
PROV803;Toris;Toris;Toris;;;;;;;;;x
PROV804;Zmyrna;Zmyrna;Zmyrna;;;;;;;;;x
PROV805;Ieolis;Ieolis;Ieolis;;;;;;;;;x
PROV806;Droad;Droad;Droad;;;;;;;;;x
PROV807;Droy;Droy;Droy;;;;;;;;;x
PROV808;Nysia;Nysia;Nysia;;;;;;;;;x
PROV809;Phracia;Phracia;Phracia;;;;;;;;;x
PROV810;Rydia;Rydia;Rydia;;;;;;;;;x
PROV811;Lhodia;Lhodia;Lhodia;;;;;;;;;x
PROV812;Pithinya;Pithinya;Pithinya;;;;;;;;;x
PROV813;Pyzantion;Pyzantion;Pyzantion;;;;;;;;;x
PROV814;Micomedia;Micomedia;Micomedia;;;;;;;;;x
PROV815;Licaea;Licaea;Licaea;;;;;;;;;x
PROV816;Bergamon;Bergamon;Bergamon;;;;;;;;;x
PROV817;Aphesos;Aphesos;Aphesos;;;;;;;;;x
PROV818;Enatolia;Enatolia;Enatolia;;;;;;;;;x
PROV819;Maxos;Maxos;Maxos;;;;;;;;;x
PROV820;Grete;Grete;Grete;;;;;;;;;x
PROV821;Semnos;Semnos;Semnos;;;;;;;;;x
PROV822;Baphlagoina;Baphlagoina;Baphlagoina;;;;;;;;;x
PROV823;Bontus;Bontus;Bontus;;;;;;;;;x
PROV824;Gappadocia;Gappadocia;Gappadocia;;;;;;;;;x
PROV825;Rycaonia;Rycaonia;Rycaonia;;;;;;;;;x
PROV826;Bamphylia;Bamphylia;Bamphylia;;;;;;;;;x
PROV827;Zilicia;Zilicia;Zilicia;;;;;;;;;x
PROV828;Lypros;Lypros;Lypros;;;;;;;;;x
PROV829;Darsos;Darsos;Darsos;;;;;;;;;x
PROV830;Davia;Davia;Davia;;;;;;;;;x
PROV831;Bessinus;Bessinus;Bessinus;;;;;;;;;x
PROV832;Ontioch;Ontioch;Ontioch;;;;;;;;;x
PROV833;Cayseria;Cayseria;Cayseria;;;;;;;;;x
PROV834;Dyana;Dyana;Dyana;;;;;;;;;x
PROV835;Ruwiya;Ruwiya;Ruwiya;;;;;;;;;x
PROV836;Nazaca;Nazaca;Nazaca;;;;;;;;;x
PROV837;Edana;Edana;Edana;;;;;;;;;x
PROV838;Sephyrion;Sephyrion;Sephyrion;;;;;;;;;x
PROV839;Uzinis;Uzinis;Uzinis;;;;;;;;;x
PROV840;Drapezous;Drapezous;Drapezous;;;;;;;;;x
PROV841;Gommagene;Gommagene;Gommagene;;;;;;;;;x
PROV842;Cophene;Cophene;Cophene;;;;;;;;;x
PROV843;Esroene;Esroene;Esroene;;;;;;;;;x
PROV844;Tordyene;Tordyene;Tordyene;;;;;;;;;x
PROV845;Irartu;Irartu;Irartu;;;;;;;;;x
PROV846;;;;;;;;;;;;x
PROV847;;;;;;;;;;;;x
PROV848;;;;;;;;;;;;x
PROV849;;;;;;;;;;;;x
PROV850;;;;;;;;;;;;x
PROV851;;;;;;;;;;;;x
PROV852;;;;;;;;;;;;x
PROV853;;;;;;;;;;;;x
PROV854;;;;;;;;;;;;x
PROV855;;;;;;;;;;;;x
PROV856;;;;;;;;;;;;x
PROV857;;;;;;;;;;;;x
PROV858;;;;;;;;;;;;x
PROV859;;;;;;;;;;;;x
PROV860;;;;;;;;;;;;x
PROV861;;;;;;;;;;;;x
PROV862;;;;;;;;;;;;x
PROV863;;;;;;;;;;;;x
PROV864;;;;;;;;;;;;x
PROV865;;;;;;;;;;;;x
PROV866;;;;;;;;;;;;x
PROV867;;;;;;;;;;;;x
PROV868;;;;;;;;;;;;x
PROV869;;;;;;;;;;;;x
PROV870;;;;;;;;;;;;x
PROV871;;;;;;;;;;;;x
PROV872;;;;;;;;;;;;x
PROV873;;;;;;;;;;;;x
PROV874;;;;;;;;;;;;x
PROV875;;;;;;;;;;;;x
PROV876;;;;;;;;;;;;x
PROV877;;;;;;;;;;;;x
PROV878;;;;;;;;;;;;x
PROV879;;;;;;;;;;;;x
PROV880;;;;;;;;;;;;x
PROV881;;;;;;;;;;;;x
PROV882;;;;;;;;;;;;x
PROV883;;;;;;;;;;;;x
PROV884;;;;;;;;;;;;x
PROV885;;;;;;;;;;;;x
PROV886;;;;;;;;;;;;x
PROV887;;;;;;;;;;;;x
PROV888;;;;;;;;;;;;x
PROV889;;;;;;;;;;;;x
PROV890;;;;;;;;;;;;x
PROV891;;;;;;;;;;;;x
PROV892;;;;;;;;;;;;x
PROV893;;;;;;;;;;;;x
PROV894;;;;;;;;;;;;x
PROV895;;;;;;;;;;;;x
PROV896;;;;;;;;;;;;x
PROV897;;;;;;;;;;;;x
PROV898;;;;;;;;;;;;x
PROV899;;;;;;;;;;;;x
PROV900;;;;;;;;;;;;x
PROV901;;;;;;;;;;;;x
PROV902;;;;;;;;;;;;x
PROV903;;;;;;;;;;;;x
PROV904;;;;;;;;;;;;x
PROV905;;;;;;;;;;;;x
PROV906;;;;;;;;;;;;x
PROV907;;;;;;;;;;;;x
PROV908;;;;;;;;;;;;x
PROV909;;;;;;;;;;;;x
PROV910;;;;;;;;;;;;x
PROV911;;;;;;;;;;;;x
PROV912;;;;;;;;;;;;x
PROV913;;;;;;;;;;;;x
PROV914;;;;;;;;;;;;x
PROV915;;;;;;;;;;;;x
PROV916;;;;;;;;;;;;x
PROV917;;;;;;;;;;;;x
PROV918;;;;;;;;;;;;x
PROV919;;;;;;;;;;;;x
PROV920;;;;;;;;;;;;x
PROV921;;;;;;;;;;;;x
PROV922;;;;;;;;;;;;x
PROV923;;;;;;;;;;;;x
PROV924;;;;;;;;;;;;x
PROV925;;;;;;;;;;;;x
PROV926;;;;;;;;;;;;x
PROV927;;;;;;;;;;;;x
PROV928;;;;;;;;;;;;x
PROV929;;;;;;;;;;;;x
PROV930;;;;;;;;;;;;x
PROV931;;;;;;;;;;;;x
PROV932;;;;;;;;;;;;x
PROV933;;;;;;;;;;;;x
PROV934;;;;;;;;;;;;x
PROV935;;;;;;;;;;;;x
PROV936;;;;;;;;;;;;x
PROV937;;;;;;;;;;;;x
PROV938;Lake Hylia;Lake Hylia;Lake Hylia;;;;;;;;;x
PROV939;Domain Lake;Domain Lake;Domain Lake;;;;;;;;;x
PROV940;Rapids Lake;Rapids Lake;Rapids Lake;;;;;;;;;x
PROV941;River Lake;River Lake;River Lake;;;;;;;;;x
PROV942;West Lake Hylia;West Lake Hylia;West Lake Hylia;;;;;;;;;x
PROV943;East Lake Hylia;East Lake Hylia;East Lake Hylia;;;;;;;;;x
PROV944;Eldin Pool;Eldin Pool;Eldin Pool;;;;;;;;;x
PROV945;Lake Floria;Lake Floria;Lake Floria;;;;;;;;;x
PROV946;Lake Ordon;Lake Ordon;Lake Ordon;;;;;;;;;x
PROV947;Lake Faron;Lake Faron;Lake Faron;;;;;;;;;x
PROV948;Little Lake Hylia;Little Lake Hylia;Little Lake Hylia;;;;;;;;;x
PROV949;Forest Lake;Forest Lake;Forest Lake;;;;;;;;;x
PROV950;West Lake Calatia;West Lake Calatia;West Lake Calatia;;;;;;;;;x
PROV951;East Lake Calatia;East Lake Calatia;East Lake Calatia;;;;;;;;;x
PROV952;Pyzantion Sea;Pyzantion Sea;Pyzantion Sea;;;;;;;;;x
PROV953;Eyeglass Lake;Eyeglass Lake;Eyeglass Lake;;;;;;;;;x
PROV954;Lake Holodrum;Lake Holodrum;Lake Holodrum;;;;;;;;;x
PROV955;Midoro Lake;Midoro Lake;Midoro Lake;;;;;;;;;x
PROV956;Palace Lake;Palace Lake;Palace Lake;;;;;;;;;x
PROV957;Moruge Lake;Moruge Lake;Moruge Lake;;;;;;;;;x
PROV958;Lake Boruna;Lake Boruna;Lake Boruna;;;;;;;;;x
PROV959;Shutoy Lake;Shutoy Lake;Shutoy Lake;;;;;;;;;x
PROV960;Martha's Bay;Martha's Bay;Martha's Bay;;;;;;;;;x
PROV961;Kanalet Moat;Kanalet Moat;Kanalet Moat;;;;;;;;;x
PROV962;Lesser Lake Hylia;Lesser Lake Hylia;Lesser Lake Hylia;;;;;;;;;x
PROV963;Lake Hytopia;Lake Hytopia;Lake Hytopia;;;;;;;;;x
